Spot	SampleID	Genotype	Mouse	Group	Region_predict	AT	Level_01	Level_02	Level_03	Region_new	Region_equalsize	Age	WholeBrain	coord_Y	coord_X	img_coord_Y	img_coord_X	slide_id
N05_C2__24_17	N05_C2	AD	N05	AD_18	AT_FB	FB		FB		FB	FB	18	all	17	24	3805.689697	5442.925781	N05_C2
N05_C2__24_18	N05_C2	AD	N05	AD_18	AT_FB	FB		FB		FB	FB	18	all	18	24	4041.766602	5443.837891	N05_C2
N05_C2__24_19	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	19	24	4269.92041	5449.309082	N05_C2
N05_C2__24_20	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	20	24	4500.841797	5438.683594	N05_C2
N05_C2__24_21	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	21	24	4743.331543	5446.216797	N05_C2
N05_C2__24_22	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	22	24	4964.377441	5445.280762	N05_C2
N05_C2__24_24	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	24	24	5433.699707	5451.383789	N05_C2
N05_C2__24_25	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	25	24	5660.90918	5446.274414	N05_C2
N05_C2__24_26	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	26	24	5899.168457	5445.461914	N05_C2
N05_C2__25_10	N05_C2	AD	N05	AD_18	AT_OLF	OLF	CX	OLF		OLF	CX_03	18	all	10	25	2190.267822	5675.958008	N05_C2
N05_C2__25_11	N05_C2	AD	N05	AD_18	AT_OLF	OLF	CX	OLF		OLF	CX_03	18	all	11	25	2414.840088	5678.107422	N05_C2
N05_C2__25_13	N05_C2	AD	N05	AD_18	AT_OLF	OLF	CX	OLF		OLF	CX_03	18	all	13	25	2880.29541	5681.485352	N05_C2
N05_C2__25_14	N05_C2	AD	N05	AD_18	AT_CTXsp	CTXsp	CX	CTXsp		CTXsp	CX_03	18	all	14	25	3107.812012	5684.24707	N05_C2
N05_C2__25_15	N05_C2	AD	N05	AD_18	AT_ENTI	ENTI	CX	ENTI		ENTI	CX_02	18	all	15	25	3360.977295	5676.566406	N05_C2
N05_C2__25_17	N05_C2	AD	N05	AD_18	AT_TE	TE	CX	COM		TE	CX_02	18	all	17	25	3821.915039	5678.975098	N05_C2
N05_C2__25_18	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	18	25	4050.496338	5681.162109	N05_C2
N05_C2__25_19	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	19	25	4278.421875	5684.932617	N05_C2
N05_C2__25_20	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	20	25	4510.591797	5677.949219	N05_C2
N05_C2__25_21	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	21	25	4755.564941	5680.72168	N05_C2
N05_C2__25_22	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	22	25	4980.729004	5681.17334	N05_C2
N05_C2__25_24	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	24	25	5433.894531	5679.474609	N05_C2
N05_C2__25_25	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	25	25	5675.752441	5683.577148	N05_C2
N05_C2__26_13	N05_C2	AD	N05	AD_18	AT_OLF	OLF	CX	OLF		OLF	CX_03	18	all	13	26	2870.006836	5914.974609	N05_C2
N05_C2__26_14	N05_C2	AD	N05	AD_18	AT_ENTI	ENTI	CX	ENTI		ENTI	CX_02	18	all	14	26	3114.616699	5915.955566	N05_C2
N05_C2__26_15	N05_C2	AD	N05	AD_18	AT_PERI	PERI	CX	COM		PERI	CX_02	18	all	15	26	3342.070557	5912.824219	N05_C2
N05_C2__26_17	N05_C2	AD	N05	AD_18	AT_TE	TE	CX	COM		TE	CX_02	18	all	17	26	3815.33252	5914.697754	N05_C2
N05_C2__26_18	N05_C2	AD	N05	AD_18	AT_TE	TE	CX	COM		TE	CX_02	18	all	18	26	4041.829102	5914.269531	N05_C2
N05_C2__26_19	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	19	26	4290.848633	5914.151855	N05_C2
N05_C2__26_20	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	20	26	4511.924805	5919.381348	N05_C2
N05_C2__26_21	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	21	26	4735.139648	5915.618164	N05_C2
N05_C2__26_22	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	22	26	4987.705566	5913.430664	N05_C2
N05_C2__27_13	N05_C2	AD	N05	AD_18	AT_ENTI	ENTI	CX	ENTI		ENTI	CX_02	18	all	13	27	2870.606201	6126.474609	N05_C2
N05_C2__27_14	N05_C2	AD	N05	AD_18	AT_ENTI	ENTI	CX	ENTI		ENTI	CX_02	18	all	14	27	3115.874268	6127.403809	N05_C2
N05_C2__27_15	N05_C2	AD	N05	AD_18	AT_PERI	PERI	CX	COM		PERI	CX_02	18	all	15	27	3343.948486	6124.647949	N05_C2
N05_C2__27_17	N05_C2	AD	N05	AD_18	AT_TE	TE	CX	COM		TE	CX_02	18	all	17	27	3811.136475	6127.091309	N05_C2
N05_C2__27_18	N05_C2	AD	N05	AD_18	AT_TE	TE	CX	COM		TE	CX_02	18	all	18	27	4033.946777	6125.342773	N05_C2
N05_C2__27_19	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	19	27	4272.628418	6126.149902	N05_C2
N05_C2__27_20	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	20	27	4510.140625	6129.16748	N05_C2
N05_C2__27_21	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	21	27	4738.04834	6124.925781	N05_C2
N05_C2__27_22	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	22	27	4972.052246	6130.951172	N05_C2
N05_C2__28_15	N05_C2	AD	N05	AD_18	AT_ECT	ECT	CX	COM		ECT	CX_02	18	all	15	28	3344.135742	6356.196777	N05_C2
N05_C2__28_16	N05_C2	AD	N05	AD_18	AT_ECT	ECT	CX	COM		ECT	CX_02	18	all	16	28	3569.022461	6356.608398	N05_C2
N05_C2__28_17	N05_C2	AD	N05	AD_18	AT_TE	TE	CX	COM		TE	CX_02	18	all	17	28	3806.071533	6355.350098	N05_C2
N05_C2__28_18	N05_C2	AD	N05	AD_18	AT_TE	TE	CX	COM		TE	CX_02	18	all	18	28	4033.613037	6356.413574	N05_C2
N05_C2__28_19	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	19	28	4269.043457	6356.935059	N05_C2
N05_C2__28_20	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	20	28	4512.750977	6358.416992	N05_C2
N05_C2__28_21	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	21	28	4736.195313	6359.087402	N05_C2
N05_C2__28_22	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	22	28	4978.124023	6361.604004	N05_C2
N05_C2__29_17	N05_C2	AD	N05	AD_18	AT_TE	TE	CX	COM		TE	CX_02	18	all	17	29	3804.703613	6596.931641	N05_C2
N05_C2__29_18	N05_C2	AD	N05	AD_18	AT_TE	TE	CX	COM		TE	CX_02	18	all	18	29	4048.141113	6601.798828	N05_C2
N05_C2__29_19	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	19	29	4282.713867	6599.11377	N05_C2
N05_C2__29_20	N05_C2	AD	N05	AD_18	AT_AUD	AUD	CX	AUD		AUD	CX_02	18	all	20	29	4511.581543	6599.00293	N05_C2
N05_C2__3_10	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	10	3	2191.565674	564.5737305	N05_C2
N05_C2__3_11	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	11	3	2425.966064	562.9630127	N05_C2
N05_C2__3_13	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	13	3	2845.844238	560.3463135	N05_C2
N05_C2__3_14	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	14	3	3115.184814	562.1234741	N05_C2
N05_C2__3_15	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	15	3	3358.647461	567.6960449	N05_C2
N05_C2__3_16	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	16	3	3602.417969	565.2058105	N05_C2
N05_C2__3_17	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	17	3	3818.843994	565.4768677	N05_C2
N05_C2__3_18	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	18	3	4052.408447	566.2128296	N05_C2
N05_C2__3_19	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	19	3	4284.066895	568.3441162	N05_C2
N05_C2__3_20	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	20	3	4487.82666	572.5522461	N05_C2
N05_C2__3_21	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	HY		TH	HY	18	all	21	3	4752.434082	570.4524536	N05_C2
N05_C2__3_22	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	HY		TH	HY	18	all	22	3	4999.886719	563.7651367	N05_C2
N05_C2__3_26	N05_C2	AD	N05	AD_18	AT_HPd_CA1_so	HPd	HP	HPd	CA1_so	HPd_CA1_so	HP	18	all	26	3	5914.435059	571.3579102	N05_C2
N05_C2__3_6	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	6	3	1275.49585	560.9169922	N05_C2
N05_C2__3_7	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	7	3	1498.96167	559.0778198	N05_C2
N05_C2__3_8	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	8	3	1723.701782	562.8734131	N05_C2
N05_C2__3_9	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	9	3	1966.24707	562.6989746	N05_C2
N05_C2__4_10	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	10	4	2204.519531	798.8157959	N05_C2
N05_C2__4_11	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	11	4	2425.782471	792.7532959	N05_C2
N05_C2__4_13	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	13	4	2883.244873	797.5668335	N05_C2
N05_C2__4_14	N05_C2	AD	N05	AD_18	AT_FB_TH	FB	BS	TH		TH	TH	18	all	14	4	3108.396484	795.3012695	N05_C2
N05_C2__4_15	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	15	4	3348.493164	798.378479	N05_C2
N05_C2__4_16	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	16	4	3595.683838	800.1921387	N05_C2
N05_C2__4_17	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	17	4	3813.799316	796.8338013	N05_C2
N05_C2__4_19	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	19	4	4283.055664	793.2248535	N05_C2
N05_C2__4_20	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	20	4	4523.90625	801.1881104	N05_C2
N05_C2__4_21	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	21	4	4740.310547	799.8560181	N05_C2
N05_C2__4_22	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	HY		TH	HY	18	all	22	4	4981.060059	804.867981	N05_C2
N05_C2__4_23	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	HY		TH	HY	18	all	23	4	5209.636719	805.5814819	N05_C2
N05_C2__4_24	N05_C2	AD	N05	AD_18	AT_HPd_DG_mo	HPd	HP	HPd	DG_mo	HPd_DG_mo	HP	18	all	24	4	5436.736328	803.4396362	N05_C2
N05_C2__4_25	N05_C2	AD	N05	AD_18	AT_HPd_CA1_sr	HPd	HP	HPd	CA1_sr	HPd_CA1_sr	HP	18	all	25	4	5672.884766	800.8215332	N05_C2
N05_C2__4_26	N05_C2	AD	N05	AD_18	AT_HPd_CA1_so	HPd	HP	HPd	CA1_so	HPd_CA1_so	HP	18	all	26	4	5916.476074	803.6698608	N05_C2
N05_C2__4_27	N05_C2	AD	N05	AD_18	AT_FB	FB		FB		FB	FB	18	all	27	4	6135.073242	807.2438965	N05_C2
N05_C2__4_28	N05_C2	AD	N05	AD_18	AT_FB	FB		FB		FB	FB	18	all	28	4	6385.602051	806.3647461	N05_C2
N05_C2__4_29	N05_C2	AD	N05	AD_18	AT_RSP	RSP	CX	RSP		RSP	CX_01	18	all	29	4	6608.785645	798.842041	N05_C2
N05_C2__4_30	N05_C2	AD	N05	AD_18	AT_RSP	RSP	CX	RSP		RSP	CX_01	18	all	30	4	6846.353516	806.6599121	N05_C2
N05_C2__4_31	N05_C2	AD	N05	AD_18	AT_RSP	RSP	CX	RSP		RSP	CX_01	18	all	31	4	7066.986816	805.5001221	N05_C2
N05_C2__4_32	N05_C2	AD	N05	AD_18	unknown	NA				unknown		18	all	32	4	7316.369141	801.776123	N05_C2
N05_C2__4_7	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	7	4	1496.992432	799.0717773	N05_C2
N05_C2__4_8	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	8	4	1726.092285	796.7973633	N05_C2
N05_C2__4_9	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	9	4	1946.222046	801.9737549	N05_C2
N05_C2__5_10	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	10	5	2186.777344	1013.97937	N05_C2
N05_C2__5_11	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	11	5	2413.576416	1015.68634	N05_C2
N05_C2__5_13	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	13	5	2883.305908	1011.523987	N05_C2
N05_C2__5_14	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	14	5	3109.634277	1013.139771	N05_C2
N05_C2__5_15	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	15	5	3346.385254	1006.408447	N05_C2
N05_C2__5_16	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	16	5	3594.738525	1011.024597	N05_C2
N05_C2__5_17	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	17	5	3811.359863	1012.469788	N05_C2
N05_C2__5_18	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	18	5	4045.221436	1010.952454	N05_C2
N05_C2__5_19	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	19	5	4274.081055	1014.822876	N05_C2
N05_C2__5_20	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	20	5	4509.607422	1011.963806	N05_C2
N05_C2__5_21	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	HY		TH	HY	18	all	21	5	4741.469727	1009.830811	N05_C2
N05_C2__5_23	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	HY		TH	HY	18	all	23	5	5213.224121	1019.216187	N05_C2
N05_C2__5_24	N05_C2	AD	N05	AD_18	AT_HPs_DG_sp	HPs	HP	HPs	DG_sp	HPs_DG_sp	HP	18	all	24	5	5442.057129	1013.09314	N05_C2
N05_C2__5_25	N05_C2	AD	N05	AD_18	AT_HPd_CA1_slm	HPd	HP	HPd	CA1_slm	HPd_CA_slm	HP	18	all	25	5	5677.994629	1013.022644	N05_C2
N05_C2__5_26	N05_C2	AD	N05	AD_18	AT_HPs_CA1_sp	HPs	HP	HPs	CA1_sp	HPs_CA1_sp	HP	18	all	26	5	5911.981445	1011.396057	N05_C2
N05_C2__5_27	N05_C2	AD	N05	AD_18	AT_FB	FB		FB		FB	FB	18	all	27	5	6145.50293	1018.280884	N05_C2
N05_C2__5_28	N05_C2	AD	N05	AD_18	AT_FB	FB		FB		FB	FB	18	all	28	5	6370.871582	1012.540527	N05_C2
N05_C2__5_29	N05_C2	AD	N05	AD_18	AT_RSP	RSP	CX	RSP		RSP	CX_01	18	all	29	5	6612.505859	1018.754272	N05_C2
N05_C2__5_30	N05_C2	AD	N05	AD_18	AT_RSP	RSP	CX	RSP		RSP	CX_01	18	all	30	5	6843.963379	1022.349792	N05_C2
N05_C2__5_31	N05_C2	AD	N05	AD_18	AT_RSP	RSP	CX	RSP		RSP	CX_01	18	all	31	5	7073.311035	1017.200317	N05_C2
N05_C2__5_7	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	7	5	1497.640137	1011.934143	N05_C2
N05_C2__5_8	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	8	5	1716.192871	1008.329773	N05_C2
N05_C2__5_9	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	9	5	1950.072021	1008.726807	N05_C2
N05_C2__6_10	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	10	6	2184.325195	1239.646484	N05_C2
N05_C2__6_11	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	11	6	2415.907227	1242.102783	N05_C2
N05_C2__6_13	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	13	6	2883.118896	1247.097534	N05_C2
N05_C2__6_14	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	14	6	3110.667236	1246.358521	N05_C2
N05_C2__6_15	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	15	6	3346.964355	1238.158203	N05_C2
N05_C2__6_16	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	16	6	3592.713623	1243.369751	N05_C2
N05_C2__6_17	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	17	6	3818.806152	1240.190186	N05_C2
N05_C2__6_18	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	18	6	4049.900391	1245.095825	N05_C2
N05_C2__6_19	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	19	6	4265.23291	1246.964355	N05_C2
N05_C2__6_20	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	20	6	4511.971191	1244.318115	N05_C2
N05_C2__6_21	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	21	6	4741.266113	1242.878906	N05_C2
N05_C2__6_22	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	HY		TH	HY	18	all	22	6	4978.440918	1248.05481	N05_C2
N05_C2__6_23	N05_C2	AD	N05	AD_18	AT_HPd_DG_mo	HPd	HP	HPd	DG_mo	HPd_DG_mo	HP	18	all	23	6	5210.969238	1240.127441	N05_C2
N05_C2__6_24	N05_C2	AD	N05	AD_18	AT_HPs_DG_sp	HPs	HP	HPs	DG_sp	HPs_DG_sp	HP	18	all	24	6	5449.546875	1248.428101	N05_C2
N05_C2__6_25	N05_C2	AD	N05	AD_18	AT_HPd_DG_mo	HPd	HP	HPd	DG_mo	HPd_DG_mo	HP	18	all	25	6	5674.074219	1244.685547	N05_C2
N05_C2__6_26	N05_C2	AD	N05	AD_18	AT_HPd_CA1_sr	HPd	HP	HPd	CA1_sr	HPd_CA1_sr	HP	18	all	26	6	5910.263672	1245.997803	N05_C2
N05_C2__6_27	N05_C2	AD	N05	AD_18	AT_HPd_CA1_so	HPd	HP	HPd	CA1_so	HPd_CA1_so	HP	18	all	27	6	6132.071777	1244.985229	N05_C2
N05_C2__6_28	N05_C2	AD	N05	AD_18	AT_FB	FB		FB		FB	FB	18	all	28	6	6375.19873	1244.350708	N05_C2
N05_C2__6_29	N05_C2	AD	N05	AD_18	AT_RSP	RSP	CX	RSP		RSP	CX_01	18	all	29	6	6609.250977	1245.853394	N05_C2
N05_C2__6_30	N05_C2	AD	N05	AD_18	AT_RSP	RSP	CX	RSP		RSP	CX_01	18	all	30	6	6838.758301	1249.399414	N05_C2
N05_C2__6_31	N05_C2	AD	N05	AD_18	AT_RSP	RSP	CX	RSP		RSP	CX_01	18	all	31	6	7046.268066	1240.970093	N05_C2
N05_C2__6_7	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	7	6	1490.770386	1239.536865	N05_C2
N05_C2__6_8	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	8	6	1719.628662	1236.726074	N05_C2
N05_C2__6_9	N05_C2	AD	N05	AD_18	AT_FB_HY	FB	BS	HY		HY	HY	18	all	9	6	1950.884521	1236.25769	N05_C2
N05_C2__7_10	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	10	7	2192.297852	1480.228027	N05_C2
N05_C2__7_11	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	11	7	2424.422363	1486.772705	N05_C2
N05_C2__7_13	N05_C2	AD	N05	AD_18	AT_HY	HY	BS	HY		HY	HY	18	all	13	7	2895.05957	1485.045166	N05_C2
N05_C2__7_14	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	HY		TH	HY	18	all	14	7	3120.288086	1486.21875	N05_C2
N05_C2__7_15	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	15	7	3358.909912	1486.206543	N05_C2
N05_C2__7_16	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	16	7	3592.87915	1477.227539	N05_C2
N05_C2__7_17	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	17	7	3824.766113	1485.406006	N05_C2
N05_C2__7_18	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	18	7	4057.046875	1483.924805	N05_C2
N05_C2__7_19	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	19	7	4276.632813	1484.054077	N05_C2
N05_C2__7_20	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	20	7	4497.672852	1508.067017	N05_C2
N05_C2__7_21	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	21	7	4760.385254	1481.766479	N05_C2
N05_C2__7_22	N05_C2	AD	N05	AD_18	AT_TH	TH	BS	TH		TH	TH	18	all	22	7	4982.916992	1491.559082	N05_C2
N05_C2__7_23	N05_C2	AD	N05	AD_18	AT_HPd_DG_mo	HPd	HP	HPd	DG_mo	HPd_DG_mo	HP	18	all	23	7	5210.239258	1488.252441	N05_C2
N05_C2__7_24	N05_C2	AD	N05	AD_18	AT_HPs_DG_sp	HPs	HP	HPs	DG_sp	HPs_DG_sp	HP	18	all	24	7	5449.439941	1489.303223	N05_C2
N05_C2__7_25	N05_C2	AD	N05	AD_18	AT_HPd_DG_mo	HPd	HP	HPd	DG_mo	HPd_DG_mo	HP	18	all	25	7	5686.214355	1491.353027	N05_C2
N05_C2__7_26	N05_C2	AD	N05	AD_18	AT_HPd_CA1_slm	HPd	HP	HPd	CA1_slm	HPd_CA_slm	HP	18	all	26	7	5912.192871	1489.37439	N05_C2
N05_C2__7_27	N05_C2	AD	N05	AD_18	AT_HPs_CA1_sp	HPs	HP	HPs	CA1_sp	HPs_CA1_sp	HP	18	all	27	7	6145.239258	1487.61438	N05_C2
N05_C2__7_28	N05_C2	AD	N05	AD_18	AT_FB	FB		FB		FB	FB	18	all	28	7	6383.223145	1485.178467	N05_C2
