,gene,pval,padj,lfc
4961,RP23-179D3.3,0.0004073964624766134,0.0008736989384958023,-0.41919624213200013
5768,Slc44a2,0.0004134444119826992,0.000885517550929821,-0.32621852395075646
2595,Vldlr,0.0004134444119826992,0.000885517550929821,-0.34219023971467877
3736,Pink1,0.0004134444119826992,0.000885517550929821,0.5224165391859836
783,Abca7,0.0004134444119826992,0.000885517550929821,-0.25555169039165726
8309,Ccpg1,0.0004134444119826992,0.000885517550929821,-0.2867130677776055
2694,Gja1,0.0004134444119826992,0.000885517550929821,0.5450005008280918
453,Hmgxb3,0.00041957613600954847,0.0008976787875308095,-0.32924242586822405
7196,Synpo,0.00041957613600954847,0.0008976787875308095,-0.3868333904367063
4726,Dyrk1a,0.00041957613600954847,0.0008976787875308095,-0.34023373780412136
9153,Mettl9,0.00041957613600954847,0.0008976787875308095,-0.4193525049320135
1817,Ctso,0.00041957613600954847,0.0008976787875308095,-0.27524617886977065
2231,Parl,0.0004257927006379095,0.0009099950718105073,-0.2902664390668699
3922,Hexim2,0.0004257927006379095,0.0009099950718105073,-0.2341036135466661
3983,Ptprf,0.0004257927006379095,0.0009099950718105073,-0.4850313384985432
9188,Dtnb,0.0004257927006379095,0.0009099950718105073,-0.30503531422982366
9082,Vkorc1,0.0004257927006379095,0.0009099950718105073,-0.33712562799751034
1919,Dcbld2,0.0004320951841063805,0.0009232651525625102,-0.24732118672680858
5376,Zfp369,0.0004384846769301048,0.0009359069922048601,-0.3216389441861933
794,Gm36964,0.0004384846769301048,0.0009359069922048601,-0.3594726831336521
7608,Ostm1,0.0004384846769301048,0.0009359069922048601,-0.3906115121653331
3832,Chtop,0.0004384846769301048,0.0009359069922048601,-0.5015028988528885
2003,Map2,0.0004384846769301048,0.0009359069922048601,-0.32430265257378466
6365,Fbxo18,0.00044496228202036184,0.0009480964583302691,-0.41156613708043377
6986,Gm6450,0.00044496228202036184,0.0009480964583302691,-0.31069038431888796
9021,Plbd2,0.00044496228202036184,0.0009480964583302691,-0.24980251704931078
8186,Snx12,0.00044496228202036184,0.0009480964583302691,-0.32622600062879314
4953,Rps18-ps3,0.00044496228202036184,0.0009480964583302691,-0.2902280369960897
1361,Gm24601,0.00044496228202036184,0.0009480964583302691,-0.33701494585569414
3726,Fezf2,0.00044496228202036184,0.0009480964583302691,-0.34020364971760664
6920,Snhg9,0.00044496228202036184,0.0009480964583302691,-0.20592214608688408
5756,Pnma3,0.00045152911480504757,0.0009616743881090066,-0.231215434247102
6864,Siae,0.00045152911480504757,0.0009616743881090066,-0.20836587659601857
2218,Fbxw7,0.0004581863033500575,0.0009745940870871035,-0.5721600859246081
8139,Ddit4,0.0004581863033500575,0.0009745940870871035,-0.3181598474762648
4818,Mnt,0.0004581863033500575,0.0009745940870871035,-0.34163897417770883
8236,Map2k7,0.0004581863033500575,0.0009745940870871035,-0.40271062798801704
4201,2610507B11Rik,0.0004581863033500575,0.0009745940870871035,-0.43823306132025674
4564,Rnf19b,0.0004581863033500575,0.0009745940870871035,-0.34020781721034954
5454,Arhgap23,0.00046493498848155753,0.000988099213973802,-0.34732086436039733
4635,Aftph,0.00046493498848155753,0.000988099213973802,-0.3637289699343489
6669,Fiz1,0.00046493498848155753,0.000988099213973802,-0.30950772168202967
529,Ighm,0.00046493498848155753,0.000988099213973802,-0.32377448360668293
2839,Twsg1,0.0004717763239091754,0.0010019929524331197,-0.3687617589189882
6788,Rpl30-ps1,0.0004717763239091754,0.0010019929524331197,-0.4037851162997921
4243,Zfp938,0.0004717763239091754,0.0010019929524331197,-0.27763887740908455
6962,Snhg1,0.0004787114763500797,0.001015196706437586,-0.24824033329881168
5474,Smim15,0.0004787114763500797,0.001015196706437586,-0.36510495377867525
1033,Ap1m1,0.0004787114763500797,0.001015196706437586,-0.3823755228235193
4313,Ap3s2,0.0004787114763500797,0.001015196706437586,-0.30912897102615133
2570,Nr2c2ap,0.0004787114763500797,0.001015196706437586,-0.23422914571590248
9185,Arih1,0.0004787114763500797,0.001015196706437586,-0.4381256857813387
5312,Purg,0.0004787114763500797,0.001015196706437586,-0.3255699934485472
9011,Nras,0.000485741625653978,0.0010287822527499046,-0.35308233745526785
8675,Dr1,0.000485741625653978,0.0010287822527499046,-0.35556062383699594
15,Celsr2,0.000485741625653978,0.0010287822527499046,-0.4861823764285358
2878,Rassf8,0.000485741625653978,0.0010287822527499046,-0.27501064142154963
6442,Spcs2,0.000485741625653978,0.0010287822527499046,-0.4463532455547625
7940,Ndfip2,0.000485741625653978,0.0010287822527499046,-0.47112235115912515
2304,Plekhn1,0.0004928679649290229,0.0010434287988535895,-0.2359842755267625
1107,Pitpnm2,0.0004928679649290229,0.0010434287988535895,-0.49977611134016886
6502,Dtymk,0.0005000917006686344,0.0010566867139501922,-0.3282120595408129
1180,Hpcal1,0.0005000917006686344,0.0010566867139501922,0.5105673881750041
3439,Tcf7l2,0.0005000917006686344,0.0010566867139501922,-0.45405166131461083
1941,Amd1,0.0005000917006686344,0.0010566867139501922,-0.4489203930520498
6754,Sbf2,0.0005000917006686344,0.0010566867139501922,-0.31007644515997956
7865,Gigyf1,0.0005000917006686344,0.0010566867139501922,-0.31819296495140836
3787,Gtf3c6,0.0005000917006686344,0.0010566867139501922,-0.22715706532703717
4436,Insig2,0.0005000917006686344,0.0010566867139501922,-0.35030489741765614
9810,Slc39a10,0.0005000917006686344,0.0010566867139501922,-0.41393691060992843
4912,Prpf4b,0.0005074140528792348,0.0010719297939641831,-0.3557768787557176
6521,Ntm,0.0005148362552089107,0.0010859861562434443,-0.5333742432121378
905,Gm8019,0.0005148362552089107,0.0010859861562434443,-0.42644911257319507
4405,Trove2,0.0005148362552089107,0.0010859861562434443,-0.43924936376301016
4065,Vcp,0.0005148362552089107,0.0010859861562434443,0.4470590631126523
2413,Psmd13,0.0005148362552089107,0.0010859861562434443,-0.28013561452899705
4208,Zdhhc17,0.0005148362552089107,0.0010859861562434443,-0.4353248328054118
5399,Clasp1,0.0005148362552089107,0.0010859861562434443,-0.4302611881764493
9012,Atp5sl,0.0005223595550769935,0.0011004478446287685,-0.2538701809870183
2985,Fkrp,0.0005223595550769935,0.0011004478446287685,-0.40053328547822176
6894,Lrrtm4,0.0005223595550769935,0.0011004478446287685,-0.39747217443440697
2472,Akr1a1,0.0005223595550769935,0.0011004478446287685,0.46869216665903846
6245,Aacs,0.0005223595550769935,0.0011004478446287685,-0.3667589246061853
8263,Rpl14-ps1,0.0005223595550769935,0.0011004478446287685,0.47070254703046555
4623,Arhgap20,0.0005299852138045605,0.0011160374031861466,-0.4241323865872033
1690,Gtf3a,0.0005299852138045605,0.0011160374031861466,-0.33736546636572307
3136,Mark3,0.000545548723420756,0.0011483220257024552,-0.35769362221601586
6492,Prelid3b,0.000545548723420756,0.0011483220257024552,-0.4217177421846019
8316,Stam,0.0005534891676478563,0.0011642926505507638,-0.35828044787680113
5723,Lrig2,0.0005534891676478563,0.0011642926505507638,-0.23731841123514208
7158,Gak,0.0005534891676478563,0.0011642926505507638,-0.383664057707799
8856,Adss,0.0005615371576789192,0.0011804689972200483,-0.5205294426897895
6496,Slu7,0.0005615371576789192,0.0011804689972200483,-0.3529441157891826
1034,B3gat2,0.0005615371576789192,0.0011804689972200483,-0.36050486718534547
2679,Pank2,0.000569694026333938,0.0011960914691259866,-0.3597027451772492
6541,Gm15796,0.000569694026333938,0.0011960914691259866,-0.31119418451097136
3301,Eif3e,0.000569694026333938,0.0011960914691259866,-0.4778980644575155
8237,Prkca,0.000569694026333938,0.0011960914691259866,-0.4703130392720505
3540,Map3k9,0.000569694026333938,0.0011960914691259866,-0.3185947322512277
8916,Pop7,0.000569694026333938,0.0011960914691259866,-0.40808180609028266
914,Gm13771,0.0005779611211372687,0.0012113918159769065,-0.3518392302544475
6379,Nus1,0.0005779611211372687,0.0012113918159769065,-0.44429377900177514
183,Rasl10b,0.0005779611211372687,0.0012113918159769065,-0.4519925729857954
4610,Fbxo31,0.0005779611211372687,0.0012113918159769065,-0.4506148741951739
8997,Pde4b,0.0005779611211372687,0.0012113918159769065,-0.36201460688452514
1861,9330159F19Rik,0.0005779611211372687,0.0012113918159769065,-0.47016863960890554
5607,Rpl18-ps1,0.0005779611211372687,0.0012113918159769065,0.43126151096226906
3987,Lasp1,0.0005779611211372687,0.0012113918159769065,-0.4793244547365392
6466,Cetn2,0.000586339804454688,0.001226095896315838,-0.3903314274505538
5836,Gm11966,0.000586339804454688,0.001226095896315838,0.43514721971310255
7442,Akt1,0.000586339804454688,0.001226095896315838,-0.5605776027952496
8698,Ipcef1,0.000586339804454688,0.001226095896315838,-0.46111031259510593
8824,Nrxn1,0.000586339804454688,0.001226095896315838,-0.4258013447476312
899,Dleu7,0.000586339804454688,0.001226095896315838,-0.20963077867636049
1165,D030056L22Rik,0.000586339804454688,0.001226095896315838,-0.3074063860516665
5802,Hnrnpdl,0.000586339804454688,0.001226095896315838,0.44345309237491115
8672,Trappc1,0.000586339804454688,0.001226095896315838,-0.41718840208065533
8743,Faim2,0.000586339804454688,0.001226095896315838,0.5140193323443221
8166,Fam8a1,0.000586339804454688,0.001226095896315838,-0.5008595234034097
8181,F8a,0.0005948314536313942,0.0012428020212830798,-0.2695015025406722
4839,Mrpl39,0.0005948314536313942,0.0012428020212830798,-0.3231767155651868
2751,Adck1,0.0005948314536313942,0.0012428020212830798,-0.2889199912712366
3387,Mxi1,0.0005948314536313942,0.0012428020212830798,-0.4072261967527435
5972,Rasal1,0.0006034374611309506,0.0012581257751250778,-0.3214349856405274
2559,Atp5j,0.0006034374611309506,0.0012581257751250778,0.4396701998456187
3347,Efnb1,0.0006034374611309506,0.0012581257751250778,-0.2201777525012556
9856,Mcm6,0.0006034374611309506,0.0012581257751250778,-0.190604102189317
8015,Cotl1,0.0006034374611309506,0.0012581257751250778,-0.41556635297734523
2572,Impdh1,0.0006034374611309506,0.0012581257751250778,-0.35664221659097883
7532,Adgrg1,0.0006034374611309506,0.0012581257751250778,-0.37594802203600874
5825,Wdr37,0.0006034374611309506,0.0012581257751250778,-0.35854459317596454
9685,Gm29201,0.0006034374611309506,0.0012581257751250778,-0.1911989487165524
4362,Miat,0.0006034374611309506,0.0012581257751250778,-0.3700019579127458
7621,Kif1c,0.0006121592346751857,0.001275235061832304,-0.37459250903146213
8599,Dmtf1,0.0006121592346751857,0.001275235061832304,-0.34787352711589214
4589,Gm11517,0.0006121592346751857,0.001275235061832304,-0.28415930805401857
6679,Arhgap1,0.0006121592346751857,0.001275235061832304,-0.3507869558291512
1838,Yipf6,0.0006209981973850404,0.001291744147756561,-0.34839093552623446
5664,Meaf6,0.0006209981973850404,0.001291744147756561,-0.3384078246729816
8793,Pnisr,0.0006209981973850404,0.001291744147756561,-0.42147021747842484
8666,Golgb1,0.0006209981973850404,0.001291744147756561,-0.3734412584981621
437,Rbck1,0.0006209981973850404,0.001291744147756561,-0.41853357259637214
459,Cdc37,0.0006209981973850404,0.001291744147756561,-0.4709222044645678
7428,Selenoi,0.0006209981973850404,0.001291744147756561,-0.3913880673458783
2566,Dock3,0.0006299557879223677,0.0013090007582264196,-0.4721190173893506
5407,Vps33a,0.0006299557879223677,0.0013090007582264196,-0.3137080229767255
1574,Brf1,0.0006299557879223677,0.0013090007582264196,-0.18115193075783598
1673,Gm13408,0.0006299557879223677,0.0013090007582264196,-0.37866790099968295
4972,Ak1,0.0006299557879223677,0.0013090007582264196,-0.4381402242964656
1662,Faap20,0.000639033460632697,0.0013253580767377928,-0.18495878790909348
9086,Gm4943,0.000639033460632697,0.0013253580767377928,-0.3374128098937996
7218,Fbf1,0.000639033460632697,0.0013253580767377928,-0.36485852085839277
330,Hdac5,0.000639033460632697,0.0013253580767377928,-0.5402760239296533
3949,Pum2,0.000639033460632697,0.0013253580767377928,-0.4713006473075536
4464,Plek,0.000639033460632697,0.0013253580767377928,-0.3008993452823985
4883,Rpl5,0.000639033460632697,0.0013253580767377928,0.4864215483809744
395,Zbtb7b,0.000639033460632697,0.0013253580767377928,-0.2634391761843462
4255,Fam20c,0.000639033460632697,0.0013253580767377928,-0.3969809189169533
4553,Etv5,0.0006482326856889428,0.001341905411073595,-0.4503207294671254
8514,Ar,0.0006482326856889428,0.001341905411073595,-0.30689348465539545
5596,Tmem219,0.0006482326856889428,0.001341905411073595,-0.20328292613926546
83,Zfp148,0.0006482326856889428,0.001341905411073595,-0.48517334397918965
9833,Cisd3,0.0006482326856889428,0.001341905411073595,-0.254623045240014
7249,D430019H16Rik,0.0006482326856889428,0.001341905411073595,-0.43902636658804894
3173,Nr1d1,0.0006482326856889428,0.001341905411073595,-0.38511998506206613
5375,Rps10,0.0006482326856889428,0.001341905411073595,0.46213856893253435
6481,Nova1,0.0006482326856889428,0.001341905411073595,-0.3864583278308631
5300,Prdm15,0.0006575549492360836,0.001360065045534722,-0.2137766621070183
2662,Pid1,0.0006575549492360836,0.001360065045534722,-0.3374684045399876
2044,Taf2,0.0006575549492360836,0.001360065045534722,-0.1863762326638394
8173,Cox19,0.0006575549492360836,0.001360065045534722,-0.36619623611874186
3530,Mrpl48,0.0006670017535367948,0.0013787397299915402,-0.4156313701997263
6194,Rnf169,0.0006670017535367948,0.0013787397299915402,-0.35238543564757396
2208,Pxk,0.0006670017535367948,0.0013787397299915402,-0.27107232385405133
5328,Gphn,0.0006765746171180474,0.0013970679789498733,-0.4713184891928446
7107,Sparcl1,0.0006765746171180474,0.0013970679789498733,0.22328607655831867
3959,Zmpste24,0.0006765746171180474,0.0013970679789498733,-0.27315664722568034
2859,Asxl2,0.0006765746171180474,0.0013970679789498733,-0.3486174070588568
5156,Cyc1,0.0006765746171180474,0.0013970679789498733,0.5106459465642441
2905,Emc9,0.0006862750749186749,0.0014150311205023865,-0.2197257832428443
7529,Tiparp,0.0006862750749186749,0.0014150311205023865,-0.27925385978558115
5837,Jtb,0.0006862750749186749,0.0014150311205023865,-0.3344267202930711
3781,Ptprj,0.0006862750749186749,0.0014150311205023865,-0.35494896815762367
3853,Slit1,0.0006862750749186749,0.0014150311205023865,0.3037167325224557
3104,Ilvbl,0.0006862750749186749,0.0014150311205023865,-0.23499406712064275
7434,Kcnh2,0.0006862750749186749,0.0014150311205023865,-0.3127784265395217
9735,Letmd1,0.0006961046784379007,0.0014338046187354053,-0.35269826253381886
3222,Tmem132b,0.0006961046784379007,0.0014338046187354053,-0.3643253347803457
886,Stoml1,0.0006961046784379007,0.0014338046187354053,-0.39565557826631803
7216,Pigp,0.0006961046784379007,0.0014338046187354053,-0.4011960280843496
2984,Per3,0.0006961046784379007,0.0014338046187354053,-0.2728319064436393
943,Pld3,0.0007060649958848358,0.0014528080291781782,0.43080489316896653
9877,Gnptg,0.0007060649958848358,0.0014528080291781782,-0.39925681704898697
5437,Shisa6,0.0007060649958848358,0.0014528080291781782,-0.2753035973582172
6082,Nr2f2,0.0007060649958848358,0.0014528080291781782,-0.5082308455998374
645,Rarres2,0.0007060649958848358,0.0014528080291781782,-0.34507485589652376
2030,Cdkn2d,0.0007161576123289453,0.0014711269225021295,-0.3724718727878482
8296,Daam1,0.0007161576123289453,0.0014711269225021295,-0.33531693990895395
6504,Myrip,0.0007161576123289453,0.0014711269225021295,-0.3553860176899448
389,Abhd11,0.0007161576123289453,0.0014711269225021295,-0.249097381163633
2242,Ide,0.0007161576123289453,0.0014711269225021295,-0.29861193867367763
1764,Efemp2,0.0007161576123289453,0.0014711269225021295,-0.24530899420501484
1023,Dpysl4,0.0007161576123289453,0.0014711269225021295,-0.35389796010166563
2117,Rprd2,0.0007161576123289453,0.0014711269225021295,-0.2843125549130967
8354,Ndel1,0.0007263841298514877,0.0014912052701018402,-0.47982957662391357
3943,Mfhas1,0.0007263841298514877,0.0014912052701018402,-0.36990386679947296
8050,Bre,0.0007263841298514877,0.0014912052701018402,-0.3265554112560798
3426,Kmt5a,0.0007367461676979177,0.001510283845220783,-0.3496489500916331
9418,Cluh,0.0007367461676979177,0.001510283845220783,-0.351201405341393
6137,Serpinb6a,0.0007367461676979177,0.001510283845220783,-0.3173602483762705
3233,Esrra,0.0007367461676979177,0.001510283845220783,-0.4289370384567137
7489,Slc44a5,0.0007367461676979177,0.001510283845220783,-0.20689263674258473
6179,Rp9,0.0007367461676979177,0.001510283845220783,-0.3165187919154988
2745,Sgsm2,0.0007367461676979177,0.001510283845220783,-0.3757457958501984
9396,Mad2l2,0.0007472453624312777,0.001530537964913588,-0.2557526942104218
2032,Tubb4b,0.0007472453624312777,0.001530537964913588,0.4842579666375446
4320,4833420G17Rik,0.0007472453624312777,0.001530537964913588,-0.2730076047236869
4168,Adgrb3,0.0007472453624312777,0.001530537964913588,-0.37756350795769134
2130,Hnrnpul1,0.0007578833680865526,0.0015497602646714064,-0.35198969024575
5175,Celf3,0.0007578833680865526,0.0015497602646714064,-0.3589705348863097
8882,Rps24,0.0007578833680865526,0.0015497602646714064,0.3251885403329684
2187,1700025G04Rik,0.0007578833680865526,0.0015497602646714064,-0.2936866025106202
4211,Vkorc1l1,0.0007578833680865526,0.0015497602646714064,-0.3012321131411406
4783,Snx21,0.0007578833680865526,0.0015497602646714064,-0.3085907843342026
6840,Psmg4,0.0007578833680865526,0.0015497602646714064,-0.3157880528178385
3043,Kctd3,0.0007578833680865526,0.0015497602646714064,-0.3542008236953835
8695,Atp1a3,0.0007686618563259945,0.0015695297718540896,0.5465489414046019
6440,Eif2b2,0.0007686618563259945,0.0015695297718540896,-0.311883684387273
1142,Rpl4,0.0007686618563259945,0.0015695297718540896,0.4265769632766965
2051,Ppp1r21,0.0007686618563259945,0.0015695297718540896,-0.4374785964480168
187,Rrm1,0.0007686618563259945,0.0015695297718540896,-0.23926857881289898
2018,Wipf3,0.0007686618563259945,0.0015695297718540896,-0.4822534857563676
