,gene,pval,sig,lfc,DEG
5091,PLRG1,0.7931790983707199,-4.342945178152237e-11,0.13699330232760376,Not significant
2554,GLG1,0.7931790983707199,-4.342945178152237e-11,0.5404107026044707,Not significant
5333,PLA2G2D,0.7931790983707199,-4.342945178152237e-11,-0.20535764816613766,Not significant
5245,RASA2,0.7943683099851024,-4.342945178152237e-11,0.10727812856733299,Not significant
4837,VAMP3,0.7967481649773951,-4.342945178152237e-11,0.32163676095425364,Not significant
870,MRPS11,0.7967481649773951,-4.342945178152237e-11,0.2740233151466849,Not significant
7,AIP,0.7967481649773951,-4.342945178152237e-11,1.2718011184129834,Not significant
4982,FBXW4,0.7967481649773951,-4.342945178152237e-11,0.20242646036521283,Not significant
3484,STAT3,0.7979388030746677,-4.342945178152237e-11,0.3390196615287997,Not significant
5398,PDCD1,0.7979388030746677,-4.342945178152237e-11,0.1576986058306224,Not significant
3698,RCAN3,0.8003214872450988,-4.342945178152237e-11,-0.053063511383572015,Not significant
4871,TGIF2,0.8003214872450988,-4.342945178152237e-11,0.2159770669588399,Not significant
2787,LRRFIP2,0.8015135280178751,-4.342945178152237e-11,0.3847208795947519,Not significant
111,ENSA,0.8015135280178751,-4.342945178152237e-11,1.0872148500120042,Not significant
1593,MARCH6,0.8015135280178751,-4.342945178152237e-11,0.49308175190145676,Not significant
1611,HELZ2,0.8015135280178751,-4.342945178152237e-11,-0.19961371374509285,Not significant
3888,FBXW11,0.8027060310433479,-4.342945178152237e-11,-0.021749787372365326,Not significant
3937,IL2RB,0.8027060310433479,-4.342945178152237e-11,0.16880919041677367,Not significant
2685,TANK,0.8038989936632182,-4.342945178152237e-11,0.08197043278325689,Not significant
4029,SH3BGRL3,0.8038989936632182,-4.342945178152237e-11,0.6076423599999243,Not significant
5029,NCOA1,0.8050924132159757,-4.342945178152237e-11,0.15884647403719887,Not significant
5083,POLR3E,0.8062862870369167,-4.342945178152237e-11,-0.24688991769998925,Not significant
3161,PGD,0.807480612458162,-4.342945178152237e-11,-0.11703828161984386,Not significant
5305,BATF,0.807480612458162,-4.342945178152237e-11,0.09588268465411764,Not significant
2454,ZNF655,0.807480612458162,-4.342945178152237e-11,0.33525563306091755,Not significant
808,RPL18A,0.808675386808674,-4.342945178152237e-11,0.06448901461843803,Not significant
1443,SERP1,0.808675386808674,-4.342945178152237e-11,1.0658225117087916,Not significant
3405,REST,0.808675386808674,-4.342945178152237e-11,0.08240424177445149,Not significant
3459,FLNB,0.8098706074142754,-4.342945178152237e-11,0.5530078471226743,Not significant
5447,ESAM,0.8098706074142754,-4.342945178152237e-11,-0.1905923355755752,Not significant
4241,USP24,0.8110662715976668,-4.342945178152237e-11,-0.05423922779034429,Not significant
1146,SF1,0.8110662715976668,-4.342945178152237e-11,1.0426788784100696,Not significant
5095,HMOX1,0.8110662715976668,-4.342945178152237e-11,-0.11496773110025904,Not significant
1310,ZNF282,0.8122623766784443,-4.342945178152237e-11,0.20975490519320306,Not significant
3149,BRD2,0.8122623766784443,-4.342945178152237e-11,1.4678728517902817,Not significant
1598,DAXX,0.8134589199731183,-4.342945178152237e-11,-0.016093732082486767,Not significant
1677,PTP4A3,0.8134589199731183,-4.342945178152237e-11,-0.13282891130969054,Not significant
318,TIMP1,0.8146558987951307,-4.342945178152237e-11,1.281847764404226,Not significant
1675,CASC3,0.8146558987951307,-4.342945178152237e-11,-0.0005273196143864567,Not significant
3218,MLXIP,0.8158533104548733,-4.342945178152237e-11,-0.18731129641984423,Not significant
769,BHLHE40,0.8158533104548733,-4.342945178152237e-11,0.29929831946594243,Not significant
4280,PHACTR4,0.8170511522597061,-4.342945178152237e-11,-0.11881914873369581,Not significant
1154,MTHFR,0.8170511522597061,-4.342945178152237e-11,0.309039318524154,Not significant
1718,DYRK2,0.8170511522597061,-4.342945178152237e-11,0.2763015789236798,Not significant
4538,SMG1,0.8170511522597061,-4.342945178152237e-11,0.7193274665153626,Not significant
4870,FKBP5,0.818249421513975,-4.342945178152237e-11,-0.07168296147510245,Not significant
3282,KDM5A,0.818249421513975,-4.342945178152237e-11,0.19346108204246026,Not significant
893,ZNF207,0.8194481155190301,-4.342945178152237e-11,0.6059587830728521,Not significant
1871,PPP2R5C,0.8194481155190301,-4.342945178152237e-11,0.7669118806010191,Not significant
1672,ATP6AP2,0.820647231573244,-4.342945178152237e-11,0.5856093656761221,Not significant
5448,DHRS3,0.820647231573244,-4.342945178152237e-11,-0.18659033155584825,Not significant
3539,MAF1,0.820647231573244,-4.342945178152237e-11,0.5173788483180868,Not significant
3867,ASB2,0.820647231573244,-4.342945178152237e-11,-0.22335277710633727,Not significant
423,IL17RA,0.8218467669720302,-4.342945178152237e-11,0.1396259843353027,Not significant
2326,UBE2Q1,0.8218467669720302,-4.342945178152237e-11,0.34436541146485,Not significant
5201,ARID3A,0.8218467669720302,-4.342945178152237e-11,0.11145288741851778,Not significant
3267,DEPDC5,0.8218467669720302,-4.342945178152237e-11,-0.2174818329679975,Not significant
4587,MAT2B,0.8218467669720302,-4.342945178152237e-11,0.14202532702881365,Not significant
5392,GCSAM,0.823046719007861,-4.342945178152237e-11,-0.19286673313194835,Not significant
1241,STXBP2,0.823046719007861,-4.342945178152237e-11,-0.12304475843727514,Not significant
1374,PCMTD1,0.823046719007861,-4.342945178152237e-11,-0.13771475962558566,Not significant
1196,CYB5R3,0.8254478621459495,-4.342945178152237e-11,0.6069400717639359,Not significant
4692,TRIM47,0.8254478621459495,-4.342945178152237e-11,0.14469385539994395,Not significant
1713,BCLAF1,0.8254478621459495,-4.342945178152237e-11,0.43175024508856596,Not significant
4080,G3BP2,0.8254478621459495,-4.342945178152237e-11,0.5162248343453593,Not significant
718,UBE2D3,0.8254478621459495,-4.342945178152237e-11,1.274574451734984,Not significant
3067,EHD2,0.8266490478186114,-4.342945178152237e-11,0.5205427175092132,Not significant
1158,ZNF783,0.8266490478186114,-4.342945178152237e-11,-0.13359501705373167,Not significant
197,SERTAD1,0.8278506392691628,-4.342945178152237e-11,-0.189079050061978,Not significant
5417,KCTD1,0.8278506392691628,-4.342945178152237e-11,-0.20969053790761993,Not significant
4790,NUP43,0.829052633775646,-4.342945178152237e-11,0.26623648156624613,Not significant
1950,CD164,0.829052633775646,-4.342945178152237e-11,0.8111012797999972,Not significant
2829,THAP7,0.8302550286132722,-4.342945178152237e-11,0.16357766003190743,Not significant
429,SPOP,0.8314578210544407,-4.342945178152237e-11,-0.1640154190338441,Not significant
3486,AOAH,0.8314578210544407,-4.342945178152237e-11,0.12882878063576664,Not significant
3572,GHITM,0.8326610083687568,-4.342945178152237e-11,0.5039989367159303,Not significant
1414,CALD1,0.8326610083687568,-4.342945178152237e-11,1.3295604069700788,Not significant
4345,DTNBP1,0.8338645878230507,-4.342945178152237e-11,0.2183144158785133,Not significant
896,DHX37,0.8338645878230507,-4.342945178152237e-11,0.024867929374163378,Not significant
4062,PTPLB,0.8338645878230507,-4.342945178152237e-11,-0.10904547896172523,Not significant
328,EPHX1,0.8350685566813965,-4.342945178152237e-11,-0.20428308403152085,Not significant
4830,GYG1,0.8350685566813965,-4.342945178152237e-11,0.1518927536548973,Not significant
5281,ZNF785,0.8350685566813965,-4.342945178152237e-11,0.10858590392931411,Not significant
2860,RAP1A,0.8362729122051293,-4.342945178152237e-11,0.5008809685847977,Not significant
4941,TMOD3,0.8362729122051293,-4.342945178152237e-11,0.021028326335185366,Not significant
5166,KLHDC4,0.8362729122051293,-4.342945178152237e-11,0.1930431344245065,Not significant
5280,FBF1,0.8362729122051293,-4.342945178152237e-11,0.1056017358747734,Not significant
621,HSD17B11,0.8374776516528664,-4.342945178152237e-11,0.3480805220741767,Not significant
4415,BTN3A1,0.8386827722805231,-4.342945178152237e-11,0.16233654217974824,Not significant
4379,MRC1,0.8386827722805231,-4.342945178152237e-11,-0.10589769038240049,Not significant
3381,EDEM3,0.8398882713413339,-4.342945178152237e-11,-0.16499698668254204,Not significant
2736,ANKRD10,0.8398882713413339,-4.342945178152237e-11,0.5189443572898744,Not significant
491,HNRNPM,0.8410941460858696,-4.342945178152237e-11,0.9902521068722105,Not significant
5109,MBTD1,0.8410941460858696,-4.342945178152237e-11,0.08022294991533707,Not significant
1067,TMEM55B,0.8423003937620572,-4.342945178152237e-11,0.22666223116447792,Not significant
4999,PIK3CD,0.8423003937620572,-4.342945178152237e-11,0.09442425235136254,Not significant
996,METTL23,0.8459213468205284,-4.342945178152237e-11,0.5221957404640785,Not significant
3924,MAN2B2,0.8471290586503636,-4.342945178152237e-11,-0.15111832651968404,Not significant
4872,PISD,0.8471290586503636,-4.342945178152237e-11,0.24346042090680298,Not significant
1993,CNOT6L,0.8471290586503636,-4.342945178152237e-11,0.16997547620989262,Not significant
3399,CCAR1,0.8483371296124794,-4.342945178152237e-11,-0.10354309656800198,Not significant
3234,BRAT1,0.8483371296124794,-4.342945178152237e-11,0.35690977008430824,Not significant
4608,POLR2M,0.8483371296124794,-4.342945178152237e-11,0.1264592759200034,Not significant
2377,ERP29,0.8495455569393332,-4.342945178152237e-11,0.4339024648927996,Not significant
4129,DNAJC3,0.8495455569393332,-4.342945178152237e-11,0.2577706843511738,Not significant
2183,LITAF,0.8495455569393332,-4.342945178152237e-11,0.7784143437659239,Not significant
4736,VEZT,0.8507543378608704,-4.342945178152237e-11,-0.051464648342936625,Not significant
5098,CERS5,0.8507543378608704,-4.342945178152237e-11,0.11603292810926269,Not significant
2373,SDCCAG3,0.8507543378608704,-4.342945178152237e-11,-0.048130446889462775,Not significant
3441,UBE2O,0.8519634696045432,-4.342945178152237e-11,-0.13710645031148627,Not significant
1653,PPOX,0.8531729493953304,-4.342945178152237e-11,0.10803078930135412,Not significant
1548,PHF12,0.8543827744557558,-4.342945178152237e-11,-0.07005809987074563,Not significant
1037,SPPL2B,0.8543827744557558,-4.342945178152237e-11,0.40798931241430836,Not significant
4610,RTCB,0.8543827744557558,-4.342945178152237e-11,0.6859794189220936,Not significant
4281,AC093323.3,0.8555929420059079,-4.342945178152237e-11,0.162618886012313,Not significant
5040,TP53,0.8555929420059079,-4.342945178152237e-11,0.30605823869955273,Not significant
3829,UBE2Q2,0.8555929420059079,-4.342945178152237e-11,0.09984256531031743,Not significant
4359,C5orf15,0.8568034492634582,-4.342945178152237e-11,0.49886979602129955,Not significant
1051,PLEKHB2,0.8568034492634582,-4.342945178152237e-11,0.39003575678338676,Not significant
664,PLBD2,0.8568034492634582,-4.342945178152237e-11,0.10305149643016076,Not significant
1642,WDR77,0.8580142934436814,-4.342945178152237e-11,0.23258597325552244,Not significant
1562,ATF6B,0.8592254717594738,-4.342945178152237e-11,-0.06882707081860318,Not significant
3241,PPA1,0.8592254717594738,-4.342945178152237e-11,0.21568978717830367,Not significant
3818,SIAH2,0.8592254717594738,-4.342945178152237e-11,0.09430326305641823,Not significant
3786,PPP6C,0.8592254717594738,-4.342945178152237e-11,-0.06981880434465637,Not significant
912,PI4KB,0.8592254717594738,-4.342945178152237e-11,-0.04605058680981955,Not significant
4411,RNF216,0.8592254717594738,-4.342945178152237e-11,-0.10322533785557919,Not significant
5106,PITPNM1,0.8604369814213731,-4.342945178152237e-11,0.0037797958114142993,Not significant
5345,PRKAB1,0.8616488196375772,-4.342945178152237e-11,0.05256687703583651,Not significant
2500,MTDH,0.8616488196375772,-4.342945178152237e-11,0.9905526310682466,Not significant
4563,FAM120A,0.8616488196375772,-4.342945178152237e-11,0.2632010261627693,Not significant
2269,AP2A2,0.8616488196375772,-4.342945178152237e-11,0.5617655383769526,Not significant
5087,EHMT2,0.8616488196375772,-4.342945178152237e-11,0.21224252118026565,Not significant
4709,UNC13D,0.8616488196375772,-4.342945178152237e-11,-0.11746544653546875,Not significant
5064,UHRF2,0.8628609836139638,-4.342945178152237e-11,0.09733884934914228,Not significant
4413,GATAD2B,0.8628609836139638,-4.342945178152237e-11,0.24041607565572365,Not significant
2522,RNF213,0.8640734705541094,-4.342945178152237e-11,0.939989100588031,Not significant
4796,DENR,0.8664994021285959,-4.342945178152237e-11,0.3764061153666778,Not significant
3280,ABCA1,0.8664994021285959,-4.342945178152237e-11,0.1095796669908149,Not significant
1143,ATG4B,0.8677128411587591,-4.342945178152237e-11,0.3151304433464044,Not significant
3866,AKIRIN2,0.8677128411587591,-4.342945178152237e-11,0.043969764326113214,Not significant
2116,UHMK1,0.8689265919443655,-4.342945178152237e-11,0.5175679055435283,Not significant
4657,CBX6,0.8689265919443655,-4.342945178152237e-11,0.02374178396787041,Not significant
1048,SPSB2,0.8689265919443655,-4.342945178152237e-11,0.07093353017104675,Not significant
1375,SAP30L,0.8689265919443655,-4.342945178152237e-11,0.08934788493370438,Not significant
5364,CCDC106,0.8701406516777771,-4.342945178152237e-11,0.15214744326737728,Not significant
4903,ANGEL2,0.8701406516777771,-4.342945178152237e-11,0.12148340907925248,Not significant
1264,NPIPB11,0.8713550175491719,-4.342945178152237e-11,0.15891510644437012,Not significant
2750,MACF1,0.8713550175491719,-4.342945178152237e-11,0.8772815041818562,Not significant
4401,FRYL,0.8713550175491719,-4.342945178152237e-11,-0.0030477755930720107,Not significant
497,GUK1,0.8713550175491719,-4.342945178152237e-11,1.4929724485615763,Not significant
3401,TAOK3,0.8725696867465624,-4.342945178152237e-11,0.08213623731825836,Not significant
4400,ARHGEF7,0.8737846564558162,-4.342945178152237e-11,-0.052047016732774676,Not significant
4375,VPS16,0.8737846564558162,-4.342945178152237e-11,0.1818818506191371,Not significant
1520,UCK1,0.8737846564558162,-4.342945178152237e-11,0.19483708261031074,Not significant
3101,CEBPD,0.874999923860674,-4.342945178152237e-11,0.20229199469210535,Not significant
5295,DCP1A,0.874999923860674,-4.342945178152237e-11,-0.10275522049553776,Not significant
5157,IL12RB1,0.874999923860674,-4.342945178152237e-11,0.08225634433892637,Not significant
1300,NSA2,0.874999923860674,-4.342945178152237e-11,0.8702966966490528,Not significant
2320,TRMT1L,0.876215486142771,-4.342945178152237e-11,0.08424270297203962,Not significant
2346,SURF6,0.876215486142771,-4.342945178152237e-11,-0.10640278643604861,Not significant
2108,TRUB2,0.8774313404816552,-4.342945178152237e-11,0.12247550733013779,Not significant
4778,IVD,0.8774313404816552,-4.342945178152237e-11,-0.007720653522667931,Not significant
3461,CBWD7,0.8786474840548071,-4.342945178152237e-11,0.43217888973320795,Not significant
3559,SRSF8,0.8786474840548071,-4.342945178152237e-11,0.2691384649501569,Not significant
3510,ZCCHC10,0.8798639140376604,-4.342945178152237e-11,0.09660471344827792,Not significant
5020,FAM13B,0.8810806276036203,-4.342945178152237e-11,0.12894776346321435,Not significant
3239,HHEX,0.8822976219240843,-4.342945178152237e-11,0.289949202926874,Not significant
4593,SRSF4,0.8822976219240843,-4.342945178152237e-11,0.4157190166640121,Not significant
3452,UROS,0.8835148941684611,-4.342945178152237e-11,-0.06865994377124585,Not significant
3506,COX11,0.884732441504191,-4.342945178152237e-11,-0.13864135791317977,Not significant
4152,PIKFYVE,0.884732441504191,-4.342945178152237e-11,0.1308474717840289,Not significant
4958,FUOM,0.884732441504191,-4.342945178152237e-11,0.15230504009688905,Not significant
4771,PEX16,0.884732441504191,-4.342945178152237e-11,0.04599936906405011,Not significant
4092,DCK,0.8871683501097456,-4.342945178152237e-11,0.3412809846448952,Not significant
4056,TMEM242,0.8871683501097456,-4.342945178152237e-11,-0.15332892538486864,Not significant
1619,TMEM160,0.8896053250416472,-4.342945178152237e-11,0.37809285926735425,Not significant
4540,ZBTB25,0.8908242052782254,-4.342945178152237e-11,0.04460891924324062,Not significant
1000,RIN3,0.8920433435705636,-4.342945178152237e-11,0.29231752351770357,Not significant
3823,RBMX,0.8932627370728758,-4.342945178152237e-11,0.8043442229083726,Not significant
4077,SEC23IP,0.8932627370728758,-4.342945178152237e-11,-0.06493520647920858,Not significant
1866,MPHOSPH8,0.8932627370728758,-4.342945178152237e-11,-0.03962029390212707,Not significant
2497,H2AFV,0.8944823829375663,-4.342945178152237e-11,0.8395312233019041,Not significant
5185,ING5,0.8944823829375663,-4.342945178152237e-11,0.07243473184839178,Not significant
3727,CHD8,0.8957022783152493,-4.342945178152237e-11,0.07533253541732599,Not significant
5021,MTERF4,0.8957022783152493,-4.342945178152237e-11,-0.07544921807218641,Not significant
649,NADK,0.8969224203547687,-4.342945178152237e-11,0.5086248668972906,Not significant
4934,TTC17,0.8969224203547687,-4.342945178152237e-11,0.28840337578944064,Not significant
2005,DDX54,0.8969224203547687,-4.342945178152237e-11,0.06589840970717376,Not significant
