,gene,pval,padj,lfc
9605,Tmed10,0.00315649842952315,0.0071262526159909904,0.2810679969176517
6658,Mccc2,0.003176448773999429,0.007168021834209934,-0.21306998769413266
5196,Adprhl2,0.003176448773999429,0.007168021834209934,-0.1714104174780937
2952,Gne,0.0031965139812400742,0.007201802053383752,-0.19014800627835537
9782,Tmem59,0.0031965139812400742,0.007201802053383752,0.3466905946973009
3782,Tsc22d4,0.0031965139812400742,0.007201802053383752,-0.29435332600535613
4909,Atp5d,0.0031965139812400742,0.007201802053383752,0.4160025643231826
1102,Tmem200a,0.0031965139812400742,0.007201802053383752,-0.1526209050775904
7095,Kcnk2,0.0031965139812400742,0.007201802053383752,-0.24538692169291387
6357,Zcchc17,0.0031965139812400742,0.007201802053383752,-0.2942287162200632
1048,Reps1,0.0032166946361376885,0.007243969960234499,-0.2874291241339124
5008,Ubap1,0.0032166946361376885,0.007243969960234499,0.13256162846044273
5857,Pxn,0.003236991326073245,0.007284703182175299,-0.1245212318030342
9602,Pde1b,0.003236991326073245,0.007284703182175299,0.3109456218479538
2477,Cyfip1,0.003236991326073245,0.007284703182175299,-0.28600011463677344
3926,Arpc4,0.0032574046409237,0.007325643126314655,0.2790683369610516
6719,Yy1,0.0032574046409237,0.007325643126314655,-0.22461215617807628
9311,Vezf1,0.0032574046409237,0.007325643126314655,-0.18945936875112235
150,Slc25a4,0.0032676552177129344,0.007347025697462287,0.29986145447002066
2407,Jade2,0.003277935173069616,0.007368464591496867,-0.23879542627086092
4899,Pspc1,0.0032985835174028,0.007413195533318015,-0.23401457447523644
2045,Ccdc107,0.003319350271333934,0.007454785978276189,-0.20530771050124308
1148,Thap7,0.003319350271333934,0.007454785978276189,-0.17285337191155925
7620,Taok2,0.003319350271333934,0.007454785978276189,-0.1944195463688949
6129,Zbed5,0.0033402360348002286,0.007494886616529522,-0.23724303927198953
684,Sf3a3,0.0033402360348002286,0.007494886616529522,-0.14527473879321917
1638,Slc35e2,0.0033402360348002286,0.007494886616529522,-0.1770842581182972
3574,Trmt10c,0.0033402360348002286,0.007494886616529522,0.09134377612327249
234,Qars,0.0033612414102730634,0.007540308678419822,-0.2586419062215066
1304,Gjc3,0.0033823670027656365,0.0075825417535373765,-0.19017350237608444
3209,Ddit3,0.0033823670027656365,0.0075825417535373765,-0.15237498079432754
6317,Glo1,0.0033823670027656365,0.0075825417535373765,-0.2876460598133308
6095,Nxpe3,0.003403613419840645,0.007621536342798439,-0.17995562149137267
1219,Araf,0.003403613419840645,0.007621536342798439,-0.34691603402899496
2089,Tmed2,0.003403613419840645,0.007621536342798439,-0.2048785166190994
1288,Ccdc86,0.003403613419840645,0.007621536342798439,-0.15837179049653471
11,Smarcd1,0.003403613419840645,0.007621536342798439,-0.25722397636821004
6701,Scn4b,0.0034249812716179205,0.007664179986454668,-0.19996551066625923
2459,Stx6,0.0034249812716179205,0.007664179986454668,-0.2118149898272872
4675,Col9a3,0.0034249812716179205,0.007664179986454668,-0.17289332074049568
8572,Slc25a51,0.003446471170782108,0.007707038718930244,-0.2446876241282494
1332,Gfpt1,0.003446471170782108,0.007707038718930244,-0.22873457550858234
1887,Tmem268,0.003446471170782108,0.007707038718930244,0.08146994535872931
8442,Actn1,0.003468083732590349,0.007751864520225107,-0.33031552062219927
1121,Alg1,0.003468083732590349,0.007751864520225107,0.1478133658576395
7123,Tug1,0.003489819574879975,0.007796925260679222,-0.14566928775619026
4940,Irs2,0.003489819574879975,0.007796925260679222,-0.23352500841238655
4852,Ewsr1,0.003511679318076142,0.007843992660584167,-0.27280770591111025
1541,Ube3a,0.003533663585199563,0.007882420258935575,-0.3111801171886128
5560,Rnf14,0.003533663585199563,0.007882420258935575,0.3157820763980004
8455,Pabpc4,0.003533663585199563,0.007882420258935575,-0.10782082040712204
6585,Arf3,0.003533663585199563,0.007882420258935575,0.30060247892334324
3533,Ago3,0.003533663585199563,0.007882420258935575,-0.14411484507896954
9620,Nampt,0.003533663585199563,0.007882420258935575,-0.20475704324537425
3099,Gm14173,0.003555773001874182,0.007926377266232826,0.25518669887247025
5112,Ubap2l,0.003555773001874182,0.007926377266232826,-0.21781218814928227
1683,Lrrc45,0.003555773001874182,0.007926377266232826,-0.21575776524743695
7506,Ufm1,0.0035668748375143884,0.007949333806607308,-0.23494827735441604
5811,Osbp,0.003578008196334868,0.007968760712818742,-0.2213165703602442
4416,Arpp21,0.003578008196334868,0.007968760712818742,-0.3316099097587566
1905,Astn1,0.003578008196334868,0.007968760712818742,0.2795467133505234
4340,Lurap1l,0.003600369799435128,0.008014954641271764,-0.14785694580355369
1832,Sin3b,0.003600369799435128,0.008014954641271764,-0.22862025903096939
4326,Bax,0.0036228584446548005,0.008059576926685392,-0.16164700918492692
6989,Zyg11b,0.0036228584446548005,0.008059576926685392,-0.26901434807644886
3176,Pter,0.0036228584446548005,0.008059576926685392,-0.11692226764935754
2743,Mlc1,0.0036454747681077646,0.008098962919580085,0.29616905438956564
4032,Ei24,0.0036454747681077646,0.008098962919580085,0.23282909780911165
4410,Samd1,0.0036454747681077646,0.008098962919580085,0.10882191369139438
1052,Igfbp5,0.0036454747681077646,0.008098962919580085,0.24004164777313708
4208,Zdhhc17,0.0036454747681077646,0.008098962919580085,-0.26820358334236793
7753,Ocrl,0.0036454747681077646,0.008098962919580085,-0.2594566061241075
456,Thap11,0.0036682194085496927,0.008145834929019553,-0.13886984378396683
777,Mrpl46,0.0036682194085496927,0.008145834929019553,-0.17996725297734262
8462,Cntn4,0.0037140962086780215,0.008240312579603424,-0.23018252571264863
509,Tnks,0.0037140962086780215,0.008240312579603424,-0.23111669793082967
5525,Rfx5,0.0037140962086780215,0.008240312579603424,-0.11459781497278154
9471,Dmxl1,0.0037140962086780215,0.008240312579603424,-0.24801030544390468
2643,Scyl2,0.003737229659153968,0.00828792042546743,-0.19825405012420472
8181,F8a,0.003737229659153968,0.00828792042546743,-0.21938000113430078
7532,Adgrg1,0.003760494008213383,0.008335775761428412,-0.28541845084793493
8773,Commd9,0.003760494008213383,0.008335775761428412,-0.11546659892565803
4877,Gm15421,0.0037721754733820523,0.008357924290743257,-0.2728243047004044
3269,Gng2,0.0037721754733820523,0.008357924290743257,0.2829355647264391
547,Ttc8,0.0037838899079365032,0.008382002431530637,-0.20058058935482403
7596,Lmo7,0.003807418013091679,0.008430346106427032,-0.16084595471049123
3362,Ankrd24,0.003807418013091679,0.008430346106427032,0.0951982422551545
7726,Bub3,0.0038310789811430933,0.008477044142350397,-0.20566348758042974
2419,Hepacam,0.0038310789811430933,0.008477044142350397,-0.243570630778132
3890,Myo10,0.0038310789811430933,0.008477044142350397,-0.1609461434096895
780,H3f3a,0.003854873472258514,0.008525880451834,-0.2901084755737289
7102,Hhatl,0.003854873472258514,0.008525880451834,-0.13597478853393064
1353,Rasa3,0.0038788021493170203,0.008569225025277643,-0.12475337522750873
5686,Ttll11,0.0038788021493170203,0.008569225025277643,-0.13729968888546829
9218,Zfp277,0.0038788021493170203,0.008569225025277643,-0.11794226799929497
6238,2310022B05Rik,0.0038788021493170203,0.008569225025277643,-0.20681965175002048
371,Rhot2,0.0038788021493170203,0.008569225025277643,-0.1911006610438939
7010,Agl,0.003902865677916764,0.008614692135571296,-0.20000712023991252
7943,Ost4,0.003902865677916764,0.008614692135571296,-0.2267137209336143
4507,Fig4,0.003902865677916764,0.008614692135571296,-0.11844601286307821
252,Gm14138,0.003902865677916764,0.008614692135571296,0.2449891836557887
8819,Eci2,0.003927064726382699,0.008664239816704736,-0.21111912611763728
6737,Fgf1,0.003927064726382699,0.008664239816704736,-0.19499399092235237
4492,Acox1,0.003951399965774334,0.008710160396926356,0.3528943889745033
8022,Gria4,0.003951399965774334,0.008710160396926356,-0.20450907506621796
8220,AI464131,0.003951399965774334,0.008710160396926356,-0.14994467236711717
5950,Tiam1,0.003951399965774334,0.008710160396926356,-0.18778877828983287
985,Dhrs3,0.003975872069893486,0.008756300620537902,0.18923814993171906
898,Bhlhb9,0.003975872069893486,0.008756300620537902,-0.23537651880956467
9497,Lrtm2,0.003975872069893486,0.008756300620537902,-0.19765525651079852
3959,Zmpste24,0.003975872069893486,0.008756300620537902,-0.14304324931988788
5556,Matr3,0.003988159657540707,0.008781407409759674,-0.21866698964544007
504,Ciao1,0.004000481715292033,0.008798747356466003,-0.20159009581004916
28,Pptc7,0.004000481715292033,0.008798747356466003,-0.19622008145533076
9251,Dhx33,0.004000481715292033,0.008798747356466003,0.10970983152692693
2994,Gm5526,0.004000481715292033,0.008798747356466003,-0.2526954378366719
4452,Cdc123,0.004000481715292033,0.008798747356466003,-0.2640375748576691
8704,Tpt1-ps6,0.004025229581279663,0.008845312360639651,-0.26357188260548714
4336,Smarca5,0.004025229581279663,0.008845312360639651,-0.18530051371840273
1421,Fam214a,0.004025229581279663,0.008845312360639651,-0.16651175407475094
2062,Atcay,0.004025229581279663,0.008845312360639651,-0.2604389805375247
4357,Akap9,0.004050116349931627,0.008896048190469269,-0.20096579507018753
4476,AU022252,0.004050116349931627,0.008896048190469269,-0.1247458862049502
2668,Hgs,0.004075142706096519,0.008945060304285083,-0.2784687424828549
2741,Fbrs,0.004075142706096519,0.008945060304285083,-0.13283641669917934
6026,Wscd2,0.004075142706096519,0.008945060304285083,-0.1778856147886101
3695,Impad1,0.004087708444271722,0.008970652093873146,-0.3336179243793431
5951,C4a,0.004100309337403979,0.008992321054076161,0.1970699340122435
590,Rps6ka4,0.004100309337403979,0.008992321054076161,-0.1712523878574661
7294,Casp9,0.004100309337403979,0.008992321054076161,-0.12601262956512915
7197,Pak3,0.004125616934272511,0.009041809554886565,-0.3143319237004336
8255,Epb41l3,0.004125616934272511,0.009041809554886565,0.31457325707231476
3205,Eif4e,0.004125616934272511,0.009041809554886565,-0.3203368949717458
361,Eef1e1,0.00415106618991725,0.009095569837619347,-0.2190724318324655
7964,Coa3,0.004163844157177019,0.009121547884621843,0.32020755901346476
8050,Bre,0.004176657800357654,0.009143544062610814,-0.19819517713993218
2951,Apex1,0.004176657800357654,0.009143544062610814,-0.2710746242156894
1407,Recql5,0.004176657800357654,0.009143544062610814,-0.09712422454611058
9889,Srp54b,0.004202392464425333,0.009189714555826662,0.33005588463316116
7027,Map7d1,0.004202392464425333,0.009189714555826662,0.314440250726026
824,Prodh,0.004202392464425333,0.009189714555826662,-0.142837220382936
2692,Fabp5,0.004202392464425333,0.009189714555826662,-0.180132158568302
5964,Eepd1,0.004202392464425333,0.009189714555826662,0.0736615691640834
3423,Trip4,0.004228270883771774,0.009244261625006443,0.14915585211379678
8601,Plekhb1,0.004254293762876126,0.009294992976177896,0.33430835779440216
877,Dusp15,0.004254293762876126,0.009294992976177896,0.11943694934978044
2138,Ajap1,0.004254293762876126,0.009294992976177896,-0.2062808671432892
4955,Rpl14,0.004267359595762352,0.0093214812278377,0.28761138069637227
9702,Ano8,0.004280461809052962,0.009341850579519292,-0.15854366544246457
168,Mtch2,0.004280461809052962,0.009341850579519292,0.20893193237810515
5790,Kif1b,0.004280461809052962,0.009341850579519292,0.2538690015623093
5339,Man2c1,0.004280461809052962,0.009341850579519292,-0.2305859109792685
2235,Nop10,0.004306775732460025,0.009390992356452948,-0.21229660229738645
8550,Cyb561d2,0.004306775732460025,0.009390992356452948,0.14676717063843547
7526,mt-Nd3,0.004306775732460025,0.009390992356452948,0.18146269547513505
6487,Smg8,0.004306775732460025,0.009390992356452948,-0.12400230151637981
154,Rpn1,0.004319987620828542,0.009417725326764383,0.23361827590164452
6665,Lrp12,0.004333236246106037,0.009438288459429112,-0.17572807331182272
3707,Tatdn2,0.004333236246106037,0.009438288459429112,-0.12028165371078092
1017,Rab11fip2,0.004333236246106037,0.009438288459429112,-0.2156558801040429
2833,Tbrg1,0.004333236246106037,0.009438288459429112,-0.29438469141391277
4277,Rad9b,0.004386599910451047,0.009541915768270053,-0.12187593279708864
5501,Rtcb,0.004386599910451047,0.009541915768270053,0.22641902241404388
2613,Npepps,0.004386599910451047,0.009541915768270053,-0.2595560380459023
8486,Gm45380,0.004386599910451047,0.009541915768270053,-0.1951453265242451
4413,Rrbp1,0.004386599910451047,0.009541915768270053,0.17770978982462182
8382,Ufsp1,0.004386599910451047,0.009541915768270053,-0.09249283788251184
9076,Aspa,0.004413504501492066,0.009596219787529893,-0.20256266780268462
8960,Rbl2,0.004413504501492066,0.009596219787529893,-0.18092675551614779
5744,Tulp4,0.004427012803221105,0.009623475645411205,-0.3322328974880433
1788,Vprbp,0.004440558563471627,0.009638096943489426,-0.143733440621574
742,Rpsa-ps9,0.004440558563471627,0.009638096943489426,0.27633732556954005
6751,Metap2,0.004440558563471627,0.009638096943489426,0.15233720419894592
5785,Afap1l1,0.004440558563471627,0.009638096943489426,-0.12471547591289234
7918,Clcn3,0.004440558563471627,0.009638096943489426,0.3081932570871295
3288,Gm6062,0.004440558563471627,0.009638096943489426,-0.07156782602033651
6832,Aldh1a1,0.004440558563471627,0.009638096943489426,-0.2286599102159883
7511,Smpd4,0.0044677628237696455,0.009692889827972171,-0.1863943970887858
7550,Rpp14,0.0044677628237696455,0.009692889827972171,-0.15011544903131213
6878,Gm6155,0.004495118012663566,0.0097458256627834,-0.13351411585657758
3066,Gm16409,0.004495118012663566,0.0097458256627834,-0.2094637956790777
5997,Gm3764,0.004495118012663566,0.0097458256627834,-0.18670504907544316
7991,Zcchc6,0.004522624863336133,0.00979258651192479,-0.14870671096278976
6688,Sv2c,0.004522624863336133,0.00979258651192479,-0.1002175557718088
2351,Pdcl,0.004522624863336133,0.00979258651192479,-0.206710366358287
419,Slc38a3,0.004522624863336133,0.00979258651192479,0.2561669144711267
867,Tceal9,0.004522624863336133,0.00979258651192479,-0.2985716119313633
9650,Dusp1,0.004522624863336133,0.00979258651192479,-0.17001974842170853
1679,Zfp120,0.004550284111883148,0.009848164672688686,-0.08044185472548016
8983,Syt3,0.004550284111883148,0.009848164672688686,0.11887709831257354
8934,Cxxc4,0.004578096497321217,0.009904025507981367,-0.16669417331372305
5859,Agps,0.004578096497321217,0.009904025507981367,-0.1695055532025771
6391,Snx25,0.0046060627615955255,0.009962347813831336,-0.23299493214470868
9080,Gm28530,0.004634183649587578,0.010018789083341327,-0.11554321810291679
3087,Brd4,0.004634183649587578,0.010018789083341327,-0.17080333664232494
5653,Txndc16,0.004676656537721852,0.010108403567332811,-0.21339999809159504
6560,Eif3f,0.0046908922909791395,0.010134745017396075,0.2911121778288397
5458,Psmg3,0.0046908922909791395,0.010134745017396075,-0.0947404779389327
4867,Tm9sf2,0.004719481548893079,0.010194286236506383,-0.31500550991181964
385,D930016D06Rik,0.004748228439569155,0.010254141880082437,-0.10104235688468233
9385,Ppp2r5a,0.004777133722686791,0.010307564649627137,-0.25941583263929235
814,Snapc5,0.004777133722686791,0.010307564649627137,-0.19840125779454
7341,Gnptab,0.004777133722686791,0.010307564649627137,-0.16195714431999964
2200,Aldh1l1,0.004777133722686791,0.010307564649627137,-0.1730320812592394
3001,Man2b1,0.0048061981609082444,0.010361237395045818,0.2572194286479972
3295,Rnase4,0.0048061981609082444,0.010361237395045818,0.1005406484641993
4058,Lrrc75b,0.0048061981609082444,0.010361237395045818,0.07035770648249162
8128,Ccnl1,0.0048061981609082444,0.010361237395045818,-0.15706515416693456
8978,Gas6,0.004835422519886338,0.010412893989820536,-0.1975107201036943
1479,Slc4a10,0.004835422519886338,0.010412893989820536,-0.30512965111411816
8327,Tra2b,0.004835422519886338,0.010412893989820536,-0.28781698239265285
9245,Cuedc2,0.004835422519886338,0.010412893989820536,0.2716701872901508
3925,Ttc9,0.004835422519886338,0.010412893989820536,-0.15899051876526915
7022,Rps11,0.004864807568272188,0.010473893639372525,0.2869713232603157
436,Erlec1,0.004894354077722964,0.010532922534460145,-0.2369215175932009
5786,Gm5075,0.004894354077722964,0.010532922534460145,0.1994825329876191
1019,Myo5a,0.004924062822909604,0.010587644752672183,-0.28729460715520716
2071,Spry1,0.004924062822909604,0.010587644752672183,-0.10702540759169832
9074,Armcx4,0.004924062822909604,0.010587644752672183,-0.18652483660459485
7583,Frmd5,0.004924062822909604,0.010587644752672183,-0.18968477188598865
2324,Irak1bp1,0.004953934581524543,0.01063569331923227,-0.19540756026336226
3670,Romo1,0.004953934581524543,0.01063569331923227,-0.28053805771428575
5317,Ddx51,0.004953934581524543,0.01063569331923227,-0.11525191146883973
8148,Zbtb7a,0.004953934581524543,0.01063569331923227,-0.24351636343266847
2674,Lap3,0.004953934581524543,0.01063569331923227,-0.216663320288923
43,Rdh13,0.004953934581524543,0.01063569331923227,-0.17079817759659743
6306,Tmem199,0.004953934581524543,0.01063569331923227,-0.2058610021462064
8833,Gm42372,0.004983970134289462,0.010690896907746238,-0.23269534042733664
9550,Tox,0.004983970134289462,0.010690896907746238,-0.14805554240998386
6524,Cyp2j9,0.004983970134289462,0.010690896907746238,-0.1770094569261227
9400,Rpl37a,0.004983970134289462,0.010690896907746238,0.30685019154484294
8309,Ccpg1,0.004999049578283877,0.010720918594832514,-0.1750677777701366
2703,Gm4705,0.005044535760348305,0.01081377947500017,0.21776325004851227
9205,Dnajb11,0.005044535760348305,0.01081377947500017,-0.22190273423744955
8169,Cdk5r1,0.005059780766518382,0.01084410986203777,-0.33336270104742116
675,Tmem255a,0.005075067410301186,0.010867454954569186,-0.2040404258990023
